po_id,po_date,supplier_id,material_id,quantity_ordered,unit,unit_price_quoted,delivery_promised_date,payment_terms_days
PO-2023-4109,2022-02-26,VS34,Square/Rect Tubes,7.31,MT,108966.04,2022-03-05,21
PO-2023-4110,2021-03-18,VS03,MS Flats,12.37,MT,123030.57,2021-03-23,21
PO-2023-4111,2022-01-13,VS12,GI Pipes,19.25,MT,57707.38,2022-01-16,15
PO-2023-4112,2021-07-15,VS03,SS Pipes,6.58,MT,63003.29,2021-07-26,21
PO-2023-4113,2022-09-21,VS14,HR Coils,29.22,MT,59433.23,2022-10-04,30
PO-2023-4114,2021-12-23,VS24,MS Sheets,26.33,MT,116651.76,2021-12-27,45
PO-2023-4115,2022-03-16,VS11,HR Coils,36.91,MT,64062.22,2022-03-25,30
PO-2023-4116,2022-08-04,VS22,Square/Rect Tubes,11.61,MT,58925.29,2022-08-13,21
PO-2023-4117,2022-09-04,VS20,Fasteners & Fittings,21.98,MT,45373.24,2022-09-11,21
PO-2023-4118,2023-11-15,VS28,GI Wire,10.47,MT,58040.07,2023-11-18,15
PO-2023-4119,2023-01-01,VS16,GI Wire,37.77,MT,92749.3,2023-01-11,15
PO-2023-4120,2022-05-12,VS18,Spring Steel,32.21,MT,72039.24,2022-05-24,30
PO-2023-4121,2023-08-25,VS15,Angles & Channels,20.83,MT,103079.78,2023-09-02,45
PO-2023-4122,2021-12-30,VS25,MS Rods,19.18,MT,69938.67,2022-01-03,30
PO-2023-4123,2022-07-02,VS32,MS Rods,48.06,MT,72729.9,2022-07-08,45
PO-2023-4124,2023-11-13,VS04,GI Wire,21.41,MT,52891.98,2023-11-23,21
PO-2023-4125,2023-01-27,VS15,HR Coils,20.81,MT,88620.37,2023-02-04,45
PO-2023-4126,2021-11-23,VS19,Fasteners & Fittings,39.1,MT,120819.83,2021-12-08,30
PO-2023-4127,2023-03-18,VS28,MS Flats,33.68,MT,70354.79,2023-03-29,15
PO-2023-4128,2023-04-16,VS09,Spring Steel,44.52,MT,101095.32,2023-04-21,30
PO-2023-4129,2022-08-17,VS13,MS Rods,25.2,MT,89429.27,2022-08-24,30
PO-2023-4130,2021-07-31,VS22,Structural Steel,5.01,MT,93071.52,2021-08-13,21
PO-2023-4131,2023-05-07,VS13,Spring Steel,46.63,MT,69298.62,2023-05-13,30
PO-2023-4132,2022-08-10,VS27,Spring Steel,17.1,MT,101181.22,2022-08-16,21
PO-2023-4133,2021-02-23,VS27,ERW Pipes,20.27,MT,85379.99,2021-03-02,21
PO-2023-4134,2023-08-22,VS16,Spring Steel,39.58,MT,50787.3,2023-08-26,15
PO-2023-4135,2022-12-27,VS15,Hex Bars,5.08,MT,74523.86,2023-01-11,45
PO-2023-4136,2023-11-22,VS13,Fasteners & Fittings,5.33,MT,63363.23,2023-12-02,30
PO-2023-4137,2022-03-03,VS31,Square/Rect Tubes,19.6,MT,80364.78,2022-03-08,45
PO-2023-4138,2021-01-09,VS07,CR Sheets,27.28,MT,76770.92,2021-01-19,15
PO-2023-4139,2021-02-09,VS09,MS Rods,36.86,MT,88038.06,2021-02-13,30
PO-2023-4140,2021-09-27,VS08,SS Sheets,20.51,MT,59734.45,2021-10-12,21
PO-2023-4141,2022-09-02,VS29,MS Rods,10.01,MT,93183.32,2022-09-07,30
PO-2023-4142,2021-12-03,VS25,SS Sheets,17.88,MT,75409.46,2021-12-09,30
PO-2023-4143,2021-08-11,VS30,Square/Rect Tubes,37.65,MT,88880.95,2021-08-26,45
PO-2023-4144,2022-09-08,VS01,GI Sheets,20.38,MT,87949.31,2022-09-19,15
PO-2023-4145,2021-06-13,VS08,MS Sheets,32.46,MT,97688.69,2021-06-22,21
PO-2023-4146,2022-08-22,VS30,SS Pipes,31.4,MT,78862.34,2022-09-04,45
PO-2023-4147,2021-02-22,VS27,Spring Steel,11.99,MT,69647.74,2021-03-06,21
PO-2023-4148,2021-08-16,VS03,ERW Pipes,47.84,MT,55180.02,2021-08-24,21
PO-2023-4149,2021-02-26,VS08,MS Rods,39.03,MT,63517.39,2021-03-10,21
PO-2023-4150,2022-07-12,VS03,SS Pipes,10.54,MT,64866.66,2022-07-19,21
PO-2023-4151,2022-03-18,VS31,GI Wire,41.83,MT,94259.36,2022-03-24,45
PO-2023-4152,2022-07-15,VS07,SS Sheets,3.23,MT,87251.38,2022-07-30,15
PO-2023-4153,2022-06-28,VS06,GI Pipes,47.8,MT,109873.14,2022-07-08,30
PO-2023-4154,2022-03-20,VS03,SS Pipes,49.7,MT,117679.36,2022-03-24,21
PO-2023-4155,2021-08-01,VS26,MS Pipes,48.79,MT,88375.64,2021-08-15,21
PO-2023-4156,2021-06-20,VS02,GI Pipes,42.57,MT,94211.79,2021-06-25,21
PO-2023-4157,2021-03-21,VS10,Hex Bars,28.53,MT,111127.52,2021-03-30,30
PO-2023-4158,2021-09-01,VS26,Spring Steel,49.96,MT,101099.23,2021-09-05,21
PO-2023-4159,2021-03-23,VS16,SS Sheets,8.07,MT,116607.98,2021-04-07,15
PO-2023-4160,2022-02-15,VS17,Hex Bars,44.87,MT,115090.12,2022-02-22,45
PO-2023-4161,2022-06-19,VS10,GI Pipes,11.27,MT,59811.13,2022-06-28,30
PO-2023-4162,2021-05-06,VS31,ERW Pipes,24.8,MT,115440.86,2021-05-18,45
PO-2023-4163,2021-07-24,VS14,Spring Steel,19.73,MT,50987.81,2021-08-08,30
PO-2023-4164,2023-09-12,VS07,SS Pipes,39.75,MT,53700.46,2023-09-17,15
PO-2023-4165,2021-07-20,VS20,MS Pipes,49.82,MT,67759.13,2021-07-30,21
PO-2023-4166,2021-01-09,VS11,Hex Bars,28.23,MT,94140.34,2021-01-16,30
PO-2023-4167,2021-07-08,VS08,Square/Rect Tubes,42.18,MT,79453.24,2021-07-21,21
PO-2023-4168,2022-09-05,VS21,Square/Rect Tubes,45.52,MT,115041.5,2022-09-09,15
PO-2023-4169,2022-03-13,VS28,Structural Steel,42.61,MT,72637.68,2022-03-22,15
PO-2023-4170,2022-08-27,VS28,GI Sheets,30.65,MT,62913.16,2022-09-11,15
PO-2023-4171,2021-06-13,VS03,Structural Steel,15.78,MT,122508.81,2021-06-26,21
PO-2023-4172,2023-02-16,VS08,SS Sheets,9.3,MT,93106.16,2023-02-20,21
PO-2023-4173,2022-12-15,VS19,GI Pipes,4.73,MT,65322.55,2022-12-23,30
PO-2023-4174,2022-03-23,VS22,GI Pipes,21.14,MT,94759.46,2022-04-05,21
PO-2023-4175,2022-01-15,VS25,SS Pipes,20.92,MT,63995.32,2022-01-23,30
PO-2023-4176,2022-11-22,VS11,MS Flats,9.6,MT,94199.1,2022-12-06,30
PO-2023-4177,2022-10-01,VS05,MS Pipes,7.81,MT,72246.31,2022-10-11,15
PO-2023-4178,2021-05-14,VS30,Spring Steel,30.26,MT,91018.63,2021-05-25,45
PO-2023-4179,2023-12-13,VS23,GI Wire,20.13,MT,66174.49,2023-12-25,45
PO-2023-4180,2022-03-29,VS04,MS Pipes,19.09,MT,89313.53,2022-04-11,21
PO-2023-4181,2022-11-29,VS28,Fasteners & Fittings,18.05,MT,94755.6,2022-12-08,15
PO-2023-4182,2022-03-03,VS24,Angles & Channels,39.14,MT,67218.28,2022-03-08,45
PO-2023-4183,2022-01-13,VS29,SS Pipes,23.33,MT,74228.72,2022-01-18,30
PO-2023-4184,2023-01-11,VS26,Angles & Channels,2.27,MT,73708.62,2023-01-14,21
PO-2023-4185,2023-09-03,VS02,GI Pipes,5.07,MT,109426.61,2023-09-16,21
PO-2023-4186,2022-07-17,VS08,HR Coils,1.25,MT,106380.88,2022-07-28,21
PO-2023-4187,2023-05-13,VS12,CR Sheets,2.99,MT,101433.83,2023-05-23,15
PO-2023-4188,2021-07-30,VS01,MS Pipes,48.45,MT,118534.91,2021-08-08,15
PO-2023-4189,2023-04-18,VS04,CR Sheets,49.43,MT,105315.52,2023-04-22,21
PO-2023-4190,2023-09-23,VS09,Spring Steel,7.9,MT,80378.43,2023-09-28,30
PO-2023-4191,2022-01-29,VS33,ERW Pipes,6.96,MT,110263.62,2022-02-11,45
PO-2023-4192,2021-11-27,VS09,HR Coils,8.0,MT,56106.24,2021-12-02,30
PO-2023-4193,2021-11-14,VS19,MS Pipes,27.27,MT,83541.31,2021-11-19,30
PO-2023-4194,2023-12-14,VS13,Angles & Channels,50.0,MT,89329.15,2023-12-21,30
PO-2023-4195,2021-03-07,VS01,CR Sheets,5.52,MT,99471.74,2021-03-18,15
PO-2023-4196,2022-07-03,VS29,ERW Pipes,12.18,MT,111743.01,2022-07-07,30
PO-2023-4197,2021-08-25,VS16,Angles & Channels,33.68,MT,106953.2,2021-09-09,15
PO-2023-4198,2022-10-06,VS13,MS Flats,48.39,MT,115775.93,2022-10-11,30
PO-2023-4199,2021-12-04,VS34,Square/Rect Tubes,46.25,MT,45574.18,2021-12-13,21
PO-2023-4200,2022-08-16,VS08,Angles & Channels,47.87,MT,86739.34,2022-08-19,21
PO-2023-4201,2023-08-10,VS34,HR Coils,2.43,MT,114497.57,2023-08-13,21
PO-2023-4202,2021-05-30,VS02,SS Sheets,6.01,MT,66577.38,2021-06-13,21
PO-2023-4203,2022-11-06,VS16,SS Sheets,4.78,MT,69968.73,2022-11-21,15
PO-2023-4204,2021-09-16,VS33,ERW Pipes,46.56,MT,64697.78,2021-09-26,45
PO-2023-4205,2023-04-20,VS30,SS Sheets,36.91,MT,92160.6,2023-05-01,45
PO-2023-4206,2021-03-16,VS12,SS Pipes,32.44,MT,99382.5,2021-03-28,15
PO-2023-4207,2022-04-03,VS02,MS Rods,11.88,MT,70826.47,2022-04-14,21
PO-2023-4208,2021-02-21,VS15,Fasteners & Fittings,28.36,MT,102983.17,2021-03-06,45
PO-2023-4209,2021-10-26,VS07,HR Coils,41.37,MT,91542.38,2021-11-09,15
PO-2023-4210,2023-06-30,VS17,HR Coils,41.28,MT,75187.31,2023-07-12,45
PO-2023-4211,2021-01-29,VS21,MS Flats,28.07,MT,116836.62,2021-02-08,15
PO-2023-4212,2023-02-02,VS20,MS Pipes,27.69,MT,65869.3,2023-02-14,21
PO-2023-4213,2021-01-02,VS27,GI Wire,28.76,MT,48662.92,2021-01-09,21
PO-2023-4214,2023-01-06,VS10,Hex Bars,30.78,MT,85741.64,2023-01-09,30
PO-2023-4215,2023-02-12,VS05,GI Pipes,20.04,MT,76528.4,2023-02-18,15
PO-2023-4216,2022-04-24,VS29,CR Sheets,19.19,MT,112025.99,2022-04-28,30
PO-2023-4217,2023-03-29,VS21,Square/Rect Tubes,22.76,MT,51992.51,2023-04-04,15
PO-2023-4218,2023-05-07,VS05,SS Sheets,29.8,MT,86387.78,2023-05-12,15
PO-2023-4219,2023-01-03,VS15,MS Pipes,26.09,MT,59583.85,2023-01-17,45
PO-2023-4220,2023-03-28,VS11,MS Rods,15.49,MT,67597.05,2023-04-12,30
PO-2023-4221,2023-10-19,VS12,MS Flats,40.33,MT,110104.18,2023-10-30,15
PO-2023-4222,2022-08-01,VS12,HR Coils,37.45,MT,117074.42,2022-08-06,15
PO-2023-4223,2022-03-12,VS20,Hex Bars,1.23,MT,47393.23,2022-03-16,21
PO-2023-4224,2023-07-20,VS09,SS Sheets,6.42,MT,69824.55,2023-07-26,30
PO-2023-4225,2023-03-27,VS07,MS Flats,27.19,MT,68649.4,2023-04-03,15
PO-2023-4226,2021-02-28,VS25,MS Sheets,41.87,MT,87232.47,2021-03-09,30
PO-2023-4227,2021-01-31,VS11,CR Sheets,9.06,MT,78913.38,2021-02-06,30
PO-2023-4228,2022-03-13,VS15,Square/Rect Tubes,31.41,MT,70345.28,2022-03-25,45
PO-2023-4229,2022-08-20,VS23,MS Sheets,46.61,MT,108624.26,2022-08-28,45
PO-2023-4230,2021-10-13,VS34,MS Rods,12.09,MT,65965.06,2021-10-18,21
PO-2023-4231,2023-06-11,VS26,MS Sheets,45.34,MT,96761.89,2023-06-23,21
PO-2023-4232,2021-07-05,VS29,MS Sheets,5.86,MT,67161.81,2021-07-10,30
PO-2023-4233,2021-10-12,VS09,MS Pipes,15.8,MT,75545.32,2021-10-23,30
PO-2023-4234,2021-12-29,VS08,Angles & Channels,34.54,MT,89275.52,2022-01-07,21
PO-2023-4235,2023-02-23,VS14,Structural Steel,43.06,MT,107565.96,2023-03-04,30
PO-2023-4236,2022-03-30,VS09,Angles & Channels,37.82,MT,117838.24,2022-04-03,30
PO-2023-4237,2022-04-18,VS11,Hex Bars,3.21,MT,84872.91,2022-04-26,30
PO-2023-4238,2021-01-16,VS12,Square/Rect Tubes,3.21,MT,54227.13,2021-01-28,15
PO-2023-4239,2021-04-10,VS07,HR Coils,32.51,MT,60873.48,2021-04-22,15
PO-2023-4240,2022-04-08,VS32,Structural Steel,5.15,MT,49634.56,2022-04-11,45
PO-2023-4241,2021-02-14,VS12,MS Flats,22.08,MT,76189.06,2021-02-19,15
PO-2023-4242,2022-11-29,VS25,CR Sheets,35.3,MT,49799.28,2022-12-13,30
PO-2023-4243,2023-01-25,VS23,SS Sheets,1.12,MT,78712.28,2023-02-06,45
PO-2023-4244,2021-10-20,VS15,MS Pipes,15.0,MT,103472.7,2021-11-03,45
PO-2023-4245,2022-03-21,VS09,HR Coils,5.06,MT,73880.31,2022-04-03,30
PO-2023-4246,2023-08-18,VS30,Spring Steel,38.65,MT,66364.79,2023-08-27,45
PO-2023-4247,2022-08-17,VS29,SS Sheets,42.06,MT,78295.34,2022-09-01,30
PO-2023-4248,2021-08-31,VS19,Angles & Channels,10.59,MT,94713.75,2021-09-04,30
PO-2023-4249,2021-06-14,VS29,Structural Steel,21.97,MT,76554.01,2021-06-23,30
PO-2023-4250,2022-11-28,VS04,Angles & Channels,9.66,MT,80319.86,2022-12-13,21
PO-2023-4251,2023-05-07,VS05,Square/Rect Tubes,2.3,MT,88162.4,2023-05-18,15
PO-2023-4252,2021-06-27,VS21,Structural Steel,27.82,MT,75508.46,2021-07-01,15
PO-2023-4253,2021-05-03,VS10,Square/Rect Tubes,13.05,MT,95637.93,2021-05-12,30
PO-2023-4254,2023-09-07,VS29,MS Pipes,19.93,MT,106942.92,2023-09-20,30
PO-2023-4255,2023-05-26,VS14,MS Flats,13.06,MT,56337.65,2023-06-08,30
PO-2023-4256,2023-09-23,VS08,Spring Steel,18.43,MT,56648.43,2023-09-28,21
PO-2023-4257,2023-02-15,VS34,SS Sheets,32.71,MT,72572.57,2023-02-21,21
PO-2023-4258,2023-10-17,VS06,SS Pipes,15.02,MT,56416.64,2023-10-24,30
PO-2023-4259,2022-01-30,VS02,GI Pipes,2.42,MT,100984.32,2022-02-09,21
PO-2023-4260,2022-11-21,VS16,Spring Steel,28.67,MT,97266.79,2022-11-27,15
PO-2023-4261,2021-05-30,VS14,Square/Rect Tubes,13.72,MT,70843.47,2021-06-12,30
PO-2023-4262,2023-10-26,VS25,MS Rods,31.02,MT,54510.75,2023-11-05,30
PO-2023-4263,2022-06-13,VS07,Structural Steel,33.3,MT,60127.91,2022-06-26,15
PO-2023-4264,2023-10-15,VS27,MS Flats,28.94,MT,111178.85,2023-10-23,21
PO-2023-4265,2022-03-07,VS34,Square/Rect Tubes,3.02,MT,52377.14,2022-03-14,21
PO-2023-4266,2021-03-04,VS25,Angles & Channels,9.02,MT,77097.77,2021-03-11,30
PO-2023-4267,2022-01-12,VS28,Fasteners & Fittings,43.42,MT,110761.83,2022-01-20,15
PO-2023-4268,2021-05-11,VS10,Structural Steel,9.97,MT,65973.74,2021-05-19,30
PO-2023-4269,2022-03-28,VS16,Structural Steel,47.56,MT,72407.36,2022-04-06,15
PO-2023-4270,2022-10-06,VS25,Structural Steel,48.89,MT,64513.33,2022-10-16,30
PO-2023-4271,2023-11-14,VS19,GI Wire,8.83,MT,68537.2,2023-11-29,30
PO-2023-4272,2022-08-13,VS24,ERW Pipes,2.06,MT,75509.7,2022-08-18,45
PO-2023-4273,2022-10-07,VS01,GI Wire,29.35,MT,117802.1,2022-10-16,15
PO-2023-4274,2022-11-01,VS25,Spring Steel,46.51,MT,109406.12,2022-11-06,30
PO-2023-4275,2021-04-22,VS27,Square/Rect Tubes,37.78,MT,110686.2,2021-05-06,21
PO-2023-4276,2023-10-06,VS12,HR Coils,37.25,MT,101567.96,2023-10-18,15
PO-2023-4277,2023-06-22,VS14,CR Sheets,34.56,MT,65196.82,2023-06-27,30
PO-2023-4278,2021-05-30,VS09,ERW Pipes,15.76,MT,110150.74,2021-06-12,30
PO-2023-4279,2023-01-31,VS01,MS Sheets,8.22,MT,59691.27,2023-02-10,15
PO-2023-4280,2023-08-04,VS01,SS Sheets,45.62,MT,117934.93,2023-08-18,15
PO-2023-4281,2023-08-08,VS09,Angles & Channels,6.69,MT,83981.43,2023-08-22,30
PO-2023-4282,2021-04-17,VS30,MS Pipes,10.98,MT,93729.75,2021-04-28,45
PO-2023-4283,2021-10-02,VS06,SS Sheets,23.19,MT,96047.57,2021-10-07,30
PO-2023-4284,2022-05-13,VS13,Fasteners & Fittings,32.61,MT,111062.32,2022-05-27,30
PO-2023-4285,2021-04-25,VS18,MS Flats,4.14,MT,114189.67,2021-05-05,30
PO-2023-4286,2023-03-31,VS29,MS Pipes,20.38,MT,75524.71,2023-04-06,30
PO-2023-4287,2021-10-15,VS34,GI Wire,10.82,MT,53461.78,2021-10-20,21
PO-2023-4288,2021-11-07,VS02,GI Pipes,44.68,MT,99003.11,2021-11-18,21
PO-2023-4289,2022-08-22,VS33,CR Sheets,7.2,MT,106283.01,2022-09-06,45
PO-2023-4290,2022-02-21,VS14,GI Sheets,21.72,MT,78851.91,2022-03-05,30
PO-2023-4291,2023-02-20,VS02,Hex Bars,9.15,MT,118298.5,2023-03-03,21
PO-2023-4292,2023-04-11,VS32,SS Pipes,35.17,MT,73589.29,2023-04-19,45
PO-2023-4293,2022-06-03,VS19,GI Wire,43.96,MT,93552.73,2022-06-06,30
PO-2023-4294,2023-01-29,VS27,CR Sheets,28.84,MT,107545.76,2023-02-02,21
PO-2023-4295,2022-01-20,VS10,CR Sheets,31.46,MT,102269.83,2022-01-24,30
PO-2023-4296,2022-03-17,VS24,GI Pipes,41.42,MT,117684.25,2022-03-20,45
PO-2023-4297,2021-06-08,VS07,MS Flats,15.3,MT,53229.33,2021-06-16,15
PO-2023-4298,2023-12-23,VS04,Spring Steel,44.01,MT,61255.29,2024-01-03,21
PO-2023-4299,2023-11-10,VS03,SS Sheets,13.51,MT,52114.74,2023-11-17,21
PO-2023-4300,2021-05-06,VS18,HR Coils,4.13,MT,75425.02,2021-05-17,30
PO-2023-4301,2022-11-28,VS05,GI Sheets,41.85,MT,59319.91,2022-12-11,15
PO-2023-4302,2021-07-31,VS18,Hex Bars,32.64,MT,80798.39,2021-08-10,30
PO-2023-4303,2022-10-17,VS23,Hex Bars,3.45,MT,48154.71,2022-10-30,45
PO-2023-4304,2021-01-25,VS07,MS Rods,26.3,MT,68832.09,2021-02-01,15
PO-2023-4305,2023-07-06,VS08,Structural Steel,42.2,MT,78810.22,2023-07-13,21
PO-2023-4306,2021-03-15,VS06,GI Pipes,8.58,MT,79694.23,2021-03-28,30
PO-2023-4307,2021-07-30,VS26,Hex Bars,35.0,MT,93437.85,2021-08-05,21
PO-2023-4308,2023-09-18,VS07,GI Wire,5.58,MT,72436.02,2023-09-27,15
PO-2023-4309,2023-05-19,VS34,GI Wire,6.53,MT,87656.27,2023-05-29,21
PO-2023-4310,2023-03-01,VS29,Angles & Channels,29.38,MT,98460.51,2023-03-07,30
PO-2023-4311,2022-02-12,VS11,GI Wire,4.22,MT,110233.88,2022-02-26,30
PO-2023-4312,2022-10-20,VS02,MS Flats,48.51,MT,85223.23,2022-10-28,21
PO-2023-4313,2022-01-24,VS17,Angles & Channels,32.54,MT,50023.04,2022-02-01,45
PO-2023-4314,2023-05-15,VS21,Fasteners & Fittings,35.57,MT,85907.42,2023-05-21,15
PO-2023-4315,2023-01-17,VS16,HR Coils,29.35,MT,89495.03,2023-02-01,15
PO-2023-4316,2023-11-09,VS11,SS Sheets,8.8,MT,75013.48,2023-11-14,30
PO-2023-4317,2021-07-13,VS30,Structural Steel,17.42,MT,48248.58,2021-07-26,45
PO-2023-4318,2022-11-08,VS18,GI Wire,21.96,MT,81365.81,2022-11-14,30
PO-2023-4319,2021-01-09,VS13,MS Pipes,8.43,MT,83657.88,2021-01-15,30
PO-2023-4320,2021-11-19,VS30,MS Sheets,24.47,MT,73818.65,2021-12-01,45
PO-2023-4321,2022-03-31,VS17,MS Flats,4.41,MT,72823.15,2022-04-14,45
PO-2023-4322,2021-05-06,VS11,MS Flats,7.16,MT,83839.42,2021-05-13,30
PO-2023-4323,2023-05-24,VS07,HR Coils,1.22,MT,85827.64,2023-05-30,15
PO-2023-4324,2021-01-16,VS31,Square/Rect Tubes,44.41,MT,108177.76,2021-01-29,45
PO-2023-4325,2023-07-25,VS15,Spring Steel,43.39,MT,108345.83,2023-08-04,45
PO-2023-4326,2023-09-01,VS31,Fasteners & Fittings,46.07,MT,116259.48,2023-09-05,45
PO-2023-4327,2021-09-05,VS33,SS Sheets,7.87,MT,54620.38,2021-09-19,45
PO-2023-4328,2023-09-12,VS33,MS Rods,10.72,MT,103517.46,2023-09-15,45
PO-2023-4329,2021-01-18,VS29,SS Pipes,8.17,MT,48603.75,2021-01-23,30
PO-2023-4330,2022-07-25,VS10,GI Sheets,15.46,MT,66770.05,2022-07-31,30
PO-2023-4331,2021-04-17,VS23,Structural Steel,42.59,MT,96880.47,2021-04-27,45
PO-2023-4332,2023-08-20,VS07,GI Wire,46.8,MT,95839.18,2023-09-01,15
PO-2023-4333,2023-08-31,VS07,MS Rods,18.87,MT,90743.54,2023-09-08,15
PO-2023-4334,2023-03-28,VS26,Fasteners & Fittings,20.93,MT,48051.89,2023-04-09,21
PO-2023-4335,2023-02-13,VS34,HR Coils,10.54,MT,103423.4,2023-02-16,21
PO-2023-4336,2021-02-05,VS24,Square/Rect Tubes,8.91,MT,106809.0,2021-02-12,45
PO-2023-4337,2021-10-11,VS25,Angles & Channels,10.62,MT,79416.98,2021-10-17,30
PO-2023-4338,2022-01-09,VS09,SS Pipes,29.39,MT,102017.93,2022-01-15,30
PO-2023-4339,2021-01-28,VS30,MS Pipes,18.73,MT,66338.54,2021-02-10,45
PO-2023-4340,2022-05-14,VS27,GI Pipes,38.35,MT,70093.12,2022-05-29,21
PO-2023-4341,2021-08-23,VS06,MS Flats,2.82,MT,97657.43,2021-08-26,30
PO-2023-4342,2021-05-22,VS26,Square/Rect Tubes,21.53,MT,47304.75,2021-05-25,21
PO-2023-4343,2021-10-03,VS26,Angles & Channels,28.47,MT,98832.59,2021-10-16,21
PO-2023-4344,2022-06-20,VS30,MS Flats,30.3,MT,109763.78,2022-06-26,45
PO-2023-4345,2022-03-28,VS21,SS Sheets,25.87,MT,98529.75,2022-04-05,15
PO-2023-4346,2023-10-05,VS06,MS Sheets,6.28,MT,87784.13,2023-10-15,30
PO-2023-4347,2021-07-06,VS17,MS Rods,12.88,MT,112218.49,2021-07-17,45
PO-2023-4348,2023-04-27,VS25,SS Sheets,34.26,MT,63004.89,2023-05-02,30
PO-2023-4349,2021-02-16,VS14,SS Pipes,47.18,MT,116228.14,2021-03-02,30
PO-2023-4350,2021-10-12,VS27,GI Wire,18.88,MT,103401.01,2021-10-17,21
PO-2023-4351,2022-09-28,VS26,Spring Steel,17.32,MT,109373.36,2022-10-10,21
PO-2023-4352,2021-12-07,VS32,Square/Rect Tubes,15.21,MT,47954.83,2021-12-10,45
PO-2023-4353,2021-10-17,VS02,Spring Steel,20.17,MT,48722.21,2021-10-24,21
PO-2023-4354,2023-02-12,VS02,MS Flats,5.21,MT,46806.58,2023-02-27,21
PO-2023-4355,2022-11-24,VS18,GI Sheets,41.37,MT,82163.05,2022-11-28,30
PO-2023-4356,2023-04-01,VS13,GI Pipes,44.08,MT,97205.55,2023-04-07,30
PO-2023-4357,2022-04-26,VS21,GI Wire,42.41,MT,113218.22,2022-05-05,15
PO-2023-4358,2022-02-16,VS01,SS Pipes,45.45,MT,49264.83,2022-02-19,15
PO-2023-4359,2021-04-18,VS34,HR Coils,4.23,MT,78252.55,2021-04-22,21
PO-2023-4360,2021-01-08,VS20,Spring Steel,48.39,MT,58011.76,2021-01-21,21
PO-2023-4361,2022-04-18,VS22,CR Sheets,4.16,MT,85781.64,2022-04-30,21
PO-2023-4362,2022-01-04,VS04,HR Coils,3.42,MT,64688.41,2022-01-10,21
PO-2023-4363,2023-06-28,VS27,GI Wire,5.34,MT,102773.58,2023-07-07,21
PO-2023-4364,2021-12-15,VS02,Hex Bars,39.65,MT,51176.06,2021-12-20,21
PO-2023-4365,2023-05-29,VS34,SS Pipes,18.09,MT,118810.66,2023-06-13,21
PO-2023-4366,2022-09-13,VS30,CR Sheets,38.69,MT,108510.31,2022-09-21,45
PO-2023-4367,2022-03-28,VS05,SS Pipes,2.78,MT,71163.86,2022-04-08,15
PO-2023-4368,2022-03-11,VS16,MS Pipes,43.24,MT,77448.78,2022-03-17,15
PO-2023-4369,2023-07-07,VS33,SS Sheets,48.96,MT,52099.84,2023-07-19,45
PO-2023-4370,2021-09-13,VS20,Square/Rect Tubes,33.7,MT,90480.31,2021-09-23,21
PO-2023-4371,2023-04-16,VS23,MS Pipes,38.12,MT,52788.44,2023-05-01,45
PO-2023-4372,2023-09-22,VS28,Structural Steel,34.81,MT,52372.02,2023-10-02,15
PO-2023-4373,2023-09-08,VS26,Square/Rect Tubes,33.25,MT,85701.96,2023-09-14,21
PO-2023-4374,2023-04-18,VS16,GI Wire,27.69,MT,112953.9,2023-05-01,15
PO-2023-4375,2023-01-03,VS02,SS Pipes,36.71,MT,74738.42,2023-01-18,21
PO-2023-4376,2021-11-27,VS30,MS Rods,9.42,MT,56918.65,2021-12-06,45
PO-2023-4377,2023-06-05,VS28,Fasteners & Fittings,26.22,MT,96834.74,2023-06-08,15
PO-2023-4378,2022-02-03,VS29,MS Rods,5.2,MT,74638.01,2022-02-11,30
PO-2023-4379,2021-12-13,VS12,Spring Steel,45.92,MT,93773.66,2021-12-27,15
PO-2023-4380,2021-01-02,VS30,SS Sheets,29.46,MT,63137.81,2021-01-10,45
PO-2023-4381,2021-08-06,VS09,MS Flats,17.73,MT,80746.59,2021-08-16,30
PO-2023-4382,2021-11-08,VS28,MS Flats,48.75,MT,107695.94,2021-11-17,15
PO-2023-4383,2022-08-30,VS02,Spring Steel,42.09,MT,113410.12,2022-09-07,21
PO-2023-4384,2023-12-26,VS02,MS Flats,2.44,MT,50432.99,2024-01-09,21
PO-2023-4385,2022-08-19,VS08,Fasteners & Fittings,6.36,MT,116041.84,2022-08-28,21
PO-2023-4386,2022-11-07,VS31,Spring Steel,29.55,MT,87874.29,2022-11-12,45
PO-2023-4387,2022-12-23,VS26,Angles & Channels,40.27,MT,85078.74,2023-01-02,21
PO-2023-4388,2021-06-14,VS08,SS Sheets,26.75,MT,47953.34,2021-06-27,21
PO-2023-4389,2023-01-10,VS03,MS Pipes,36.2,MT,61123.58,2023-01-17,21
PO-2023-4390,2022-01-06,VS34,Fasteners & Fittings,28.5,MT,111674.52,2022-01-14,21
PO-2023-4391,2023-08-07,VS04,HR Coils,32.49,MT,103045.61,2023-08-19,21
PO-2023-4392,2022-02-06,VS02,ERW Pipes,5.98,MT,110789.14,2022-02-14,21
PO-2023-4393,2021-01-28,VS05,Hex Bars,20.18,MT,91917.3,2021-02-07,15
PO-2023-4394,2022-07-18,VS11,MS Pipes,20.67,MT,93234.6,2022-07-26,30
PO-2023-4395,2021-11-02,VS12,MS Sheets,12.13,MT,61544.54,2021-11-14,15
PO-2023-4396,2022-03-08,VS08,Spring Steel,1.77,MT,57611.11,2022-03-11,21
