po_id,supplier_id,invoice_date,agreed_payment_days,actual_payment_date,days_late
PO-2023-4167,VS08,2021-07-11,21,2021-07-29,0
PO-2023-4168,VS21,2022-09-08,15,2022-10-05,15
PO-2023-4169,VS28,2022-03-16,15,2022-03-23,0
PO-2023-4170,VS28,2022-08-30,15,2022-09-11,0
PO-2023-4171,VS03,2021-06-16,21,2021-07-27,23
PO-2023-4172,VS08,2023-02-19,21,2023-03-08,0
PO-2023-4173,VS19,2022-12-18,30,2023-02-06,23
PO-2023-4174,VS22,2022-03-26,21,2022-04-13,0
PO-2023-4175,VS25,2022-01-18,30,2022-02-09,0
PO-2023-4176,VS11,2022-11-25,30,2022-12-22,0
PO-2023-4177,VS05,2022-10-04,15,2022-11-07,22
PO-2023-4178,VS30,2021-05-17,45,2021-07-12,14
PO-2023-4179,VS23,2023-12-16,45,2024-02-21,25
PO-2023-4180,VS04,2022-04-01,21,2022-04-30,11
PO-2023-4181,VS28,2022-12-02,15,2022-12-20,6
PO-2023-4182,VS24,2022-03-06,45,2022-04-19,2
PO-2023-4183,VS29,2022-01-16,30,2022-03-07,23
PO-2023-4184,VS26,2023-01-14,21,2023-02-23,22
PO-2023-4185,VS02,2023-09-06,21,2023-09-24,0
PO-2023-4186,VS08,2022-07-20,21,2022-08-07,0
PO-2023-4187,VS12,2023-05-16,15,2023-06-22,25
PO-2023-4188,VS01,2021-08-02,15,2021-08-14,0
PO-2023-4189,VS04,2023-04-21,21,2023-05-09,0
PO-2023-4190,VS09,2023-09-26,30,2023-10-23,0
PO-2023-4191,VS33,2022-02-01,45,2022-03-27,12
PO-2023-4192,VS09,2021-11-30,30,2021-12-31,4
PO-2023-4193,VS19,2021-11-17,30,2021-12-14,0
PO-2023-4194,VS13,2023-12-17,30,2024-01-13,0
PO-2023-4195,VS01,2021-03-10,15,2021-04-10,19
PO-2023-4196,VS29,2022-07-06,30,2022-08-08,6
PO-2023-4197,VS16,2021-08-28,15,2021-10-03,24
PO-2023-4198,VS13,2022-10-09,30,2022-11-18,13
PO-2023-4199,VS34,2021-12-07,21,2021-12-26,1
PO-2023-4200,VS08,2022-08-19,21,2022-09-08,2
PO-2023-4201,VS34,2023-08-13,21,2023-09-05,5
PO-2023-4202,VS02,2021-06-02,21,2021-06-25,5
PO-2023-4203,VS16,2022-11-09,15,2022-11-17,0
PO-2023-4204,VS33,2021-09-19,45,2021-11-06,6
PO-2023-4205,VS30,2023-04-23,45,2023-06-20,16
PO-2023-4206,VS12,2021-03-19,15,2021-04-14,14
PO-2023-4207,VS02,2022-04-06,21,2022-04-21,0
PO-2023-4208,VS15,2021-02-24,45,2021-04-07,0
PO-2023-4209,VS07,2021-10-29,15,2021-12-01,21
PO-2023-4210,VS17,2023-07-03,45,2023-08-14,0
PO-2023-4211,VS21,2021-02-01,15,2021-02-28,15
PO-2023-4212,VS20,2023-02-05,21,2023-03-15,20
PO-2023-4213,VS27,2021-01-05,21,2021-01-23,0
PO-2023-4214,VS10,2023-01-09,30,2023-02-09,4
PO-2023-4215,VS05,2023-02-15,15,2023-02-27,0
PO-2023-4216,VS29,2022-04-27,30,2022-06-08,15
PO-2023-4217,VS21,2023-04-01,15,2023-04-13,0
PO-2023-4218,VS05,2023-05-10,15,2023-05-23,1
PO-2023-4219,VS15,2023-01-06,45,2023-03-05,16
PO-2023-4220,VS11,2023-03-31,30,2023-05-17,20
PO-2023-4221,VS12,2023-10-22,15,2023-11-24,21
PO-2023-4222,VS12,2022-08-04,15,2022-08-13,0
PO-2023-4223,VS20,2022-03-15,21,2022-04-02,0
PO-2023-4224,VS09,2023-07-23,30,2023-08-19,0
PO-2023-4225,VS07,2023-03-30,15,2023-05-01,20
PO-2023-4226,VS25,2021-03-03,30,2021-04-13,14
PO-2023-4227,VS11,2021-02-03,30,2021-03-25,23
PO-2023-4228,VS15,2022-03-16,45,2022-04-26,0
PO-2023-4229,VS23,2022-08-23,45,2022-10-29,25
PO-2023-4230,VS34,2021-10-16,21,2021-10-29,0
PO-2023-4231,VS26,2023-06-14,21,2023-07-02,0
PO-2023-4232,VS29,2021-07-08,30,2021-07-31,0
PO-2023-4233,VS09,2021-10-15,30,2021-11-08,0
PO-2023-4234,VS08,2022-01-01,21,2022-01-15,0
PO-2023-4235,VS14,2023-02-26,30,2023-04-16,22
PO-2023-4236,VS09,2022-04-02,30,2022-04-29,0
PO-2023-4237,VS11,2022-04-21,30,2022-06-05,18
PO-2023-4238,VS12,2021-01-19,15,2021-01-31,0
PO-2023-4239,VS07,2021-04-13,15,2021-04-25,0
PO-2023-4240,VS32,2022-04-11,45,2022-05-19,0
PO-2023-4241,VS12,2021-02-17,15,2021-03-01,0
PO-2023-4242,VS25,2022-12-02,30,2023-01-04,6
PO-2023-4243,VS23,2023-01-28,45,2023-03-22,11
PO-2023-4244,VS15,2021-10-23,45,2021-12-09,5
PO-2023-4245,VS09,2022-03-24,30,2022-04-20,0
PO-2023-4246,VS30,2023-08-21,45,2023-09-29,0
PO-2023-4247,VS29,2022-08-20,30,2022-09-19,3
PO-2023-4248,VS19,2021-09-03,30,2021-09-30,0
PO-2023-4249,VS29,2021-06-17,30,2021-07-14,0
PO-2023-4250,VS04,2022-12-01,21,2022-12-31,12
PO-2023-4251,VS05,2023-05-10,15,2023-06-12,21
PO-2023-4252,VS21,2021-06-30,15,2021-07-16,4
PO-2023-4253,VS10,2021-05-06,30,2021-06-16,14
PO-2023-4254,VS29,2023-09-10,30,2023-10-30,23
PO-2023-4255,VS14,2023-05-29,30,2023-07-17,22
PO-2023-4256,VS08,2023-09-26,21,2023-10-30,16
PO-2023-4257,VS34,2023-02-18,21,2023-03-11,3
PO-2023-4258,VS06,2023-10-20,30,2023-11-20,4
PO-2023-4259,VS02,2022-02-02,21,2022-02-16,0
PO-2023-4260,VS16,2022-11-24,15,2022-12-13,7
PO-2023-4261,VS14,2021-06-02,30,2021-06-29,0
PO-2023-4262,VS25,2023-10-29,30,2023-11-25,0
PO-2023-4263,VS07,2022-06-16,15,2022-07-16,18
PO-2023-4264,VS27,2023-10-18,21,2023-11-05,0
PO-2023-4265,VS34,2022-03-10,21,2022-03-23,0
PO-2023-4266,VS25,2021-03-07,30,2021-04-07,4
PO-2023-4267,VS28,2022-01-15,15,2022-01-27,0
PO-2023-4268,VS10,2021-05-14,30,2021-06-08,0
PO-2023-4269,VS16,2022-03-31,15,2022-05-04,22
PO-2023-4270,VS25,2022-10-09,30,2022-11-05,0
PO-2023-4271,VS19,2023-11-17,30,2024-01-07,24
PO-2023-4272,VS24,2022-08-16,45,2022-10-16,19
PO-2023-4273,VS01,2022-10-10,15,2022-11-15,24
PO-2023-4274,VS25,2022-11-04,30,2022-12-09,8
PO-2023-4275,VS27,2021-04-25,21,2021-05-19,6
PO-2023-4276,VS12,2023-10-09,15,2023-10-29,8
PO-2023-4277,VS14,2023-06-25,30,2023-08-13,22
PO-2023-4278,VS09,2021-06-02,30,2021-07-05,6
PO-2023-4279,VS01,2023-02-03,15,2023-02-15,0
PO-2023-4280,VS01,2023-08-07,15,2023-08-14,0
PO-2023-4281,VS09,2023-08-11,30,2023-09-29,22
PO-2023-4282,VS30,2021-04-20,45,2021-06-07,6
PO-2023-4283,VS06,2021-10-05,30,2021-11-09,8
PO-2023-4284,VS13,2022-05-16,30,2022-06-24,12
PO-2023-4285,VS18,2021-04-28,30,2021-05-26,1
PO-2023-4286,VS29,2023-04-03,30,2023-05-10,10
PO-2023-4287,VS34,2021-10-18,21,2021-11-30,25
PO-2023-4288,VS02,2021-11-10,21,2021-11-28,0
PO-2023-4289,VS33,2022-08-25,45,2022-10-06,0
PO-2023-4290,VS14,2022-02-24,30,2022-04-02,10
PO-2023-4291,VS02,2023-02-23,21,2023-03-13,0
PO-2023-4292,VS32,2023-04-14,45,2023-06-18,23
PO-2023-4293,VS19,2022-06-06,30,2022-07-16,13
PO-2023-4294,VS27,2023-02-01,21,2023-02-19,0
PO-2023-4295,VS10,2022-01-23,30,2022-02-19,0
PO-2023-4296,VS24,2022-03-20,45,2022-04-28,0
PO-2023-4297,VS07,2021-06-11,15,2021-07-12,19
PO-2023-4298,VS04,2023-12-26,21,2024-01-31,18
PO-2023-4299,VS03,2023-11-13,21,2023-12-08,7
PO-2023-4300,VS18,2021-05-09,30,2021-05-31,0
PO-2023-4301,VS05,2022-12-01,15,2022-12-08,0
PO-2023-4302,VS18,2021-08-03,30,2021-08-30,0
PO-2023-4303,VS23,2022-10-20,45,2022-12-21,20
PO-2023-4304,VS07,2021-01-28,15,2021-02-09,0
PO-2023-4305,VS08,2023-07-09,21,2023-07-27,0
PO-2023-4306,VS06,2021-03-18,30,2021-05-06,22
PO-2023-4307,VS26,2021-08-02,21,2021-08-23,3
PO-2023-4308,VS07,2023-09-21,15,2023-10-05,2
PO-2023-4309,VS34,2023-05-22,21,2023-06-09,0
PO-2023-4310,VS29,2023-03-04,30,2023-03-31,0
PO-2023-4311,VS11,2022-02-15,30,2022-03-27,13
PO-2023-4312,VS02,2022-10-23,21,2022-11-10,0
PO-2023-4313,VS17,2022-01-27,45,2022-03-18,8
PO-2023-4314,VS21,2023-05-18,15,2023-05-29,0
PO-2023-4315,VS16,2023-01-20,15,2023-02-01,0
PO-2023-4316,VS11,2023-11-12,30,2023-12-24,15
PO-2023-4317,VS30,2021-07-16,45,2021-08-25,0
PO-2023-4318,VS18,2022-11-11,30,2023-01-02,25
PO-2023-4319,VS13,2021-01-12,30,2021-02-10,2
PO-2023-4320,VS30,2021-11-22,45,2022-01-03,0
PO-2023-4321,VS17,2022-04-03,45,2022-05-27,12
PO-2023-4322,VS11,2021-05-09,30,2021-06-05,0
PO-2023-4323,VS07,2023-05-27,15,2023-06-14,6
PO-2023-4324,VS31,2021-01-19,45,2021-03-04,2
PO-2023-4325,VS15,2023-07-28,45,2023-10-02,24
PO-2023-4326,VS31,2023-09-04,45,2023-10-11,0
PO-2023-4327,VS33,2021-09-08,45,2021-10-20,0
PO-2023-4328,VS33,2023-09-15,45,2023-11-16,20
PO-2023-4329,VS29,2021-01-21,30,2021-02-17,0
PO-2023-4330,VS10,2022-07-28,30,2022-09-04,11
PO-2023-4331,VS23,2021-04-20,45,2021-06-16,15
PO-2023-4332,VS07,2023-08-23,15,2023-09-04,0
PO-2023-4333,VS07,2023-09-03,15,2023-09-20,5
PO-2023-4334,VS26,2023-03-31,21,2023-05-11,23
PO-2023-4335,VS34,2023-02-16,21,2023-03-13,7
PO-2023-4336,VS24,2021-02-08,45,2021-04-03,12
PO-2023-4337,VS25,2021-10-14,30,2021-11-10,0
PO-2023-4338,VS09,2022-01-12,30,2022-02-13,5
PO-2023-4339,VS30,2021-01-31,45,2021-03-10,0
PO-2023-4340,VS27,2022-05-17,21,2022-06-04,0
PO-2023-4341,VS06,2021-08-26,30,2021-10-16,24
PO-2023-4342,VS26,2021-05-25,21,2021-06-28,16
PO-2023-4343,VS26,2021-10-06,21,2021-11-16,23
PO-2023-4344,VS30,2022-06-23,45,2022-08-05,1
PO-2023-4345,VS21,2022-03-31,15,2022-04-17,5
PO-2023-4346,VS06,2023-10-08,30,2023-11-10,6
PO-2023-4347,VS17,2021-07-09,45,2021-08-16,0
PO-2023-4348,VS25,2023-04-30,30,2023-06-18,22
PO-2023-4349,VS14,2021-02-19,30,2021-03-20,2
PO-2023-4350,VS27,2021-10-15,21,2021-11-19,17
PO-2023-4351,VS26,2022-10-01,21,2022-10-24,5
PO-2023-4352,VS32,2021-12-10,45,2022-01-19,0
PO-2023-4353,VS02,2021-10-20,21,2021-11-03,0
PO-2023-4354,VS02,2023-02-15,21,2023-03-14,9
PO-2023-4355,VS18,2022-11-27,30,2023-01-17,24
PO-2023-4356,VS13,2023-04-04,30,2023-05-04,3
PO-2023-4357,VS21,2022-04-29,15,2022-05-29,18
PO-2023-4358,VS01,2022-02-19,15,2022-03-23,20
PO-2023-4359,VS34,2021-04-21,21,2021-05-09,0
PO-2023-4360,VS20,2021-01-11,21,2021-02-09,11
PO-2023-4361,VS22,2022-04-21,21,2022-05-07,0
PO-2023-4362,VS04,2022-01-07,21,2022-02-13,19
PO-2023-4363,VS27,2023-07-01,21,2023-08-08,20
PO-2023-4364,VS02,2021-12-18,21,2022-01-30,25
PO-2023-4365,VS34,2023-06-01,21,2023-06-19,0
PO-2023-4366,VS30,2022-09-16,45,2022-10-25,0
PO-2023-4367,VS05,2022-03-31,15,2022-04-28,16
PO-2023-4368,VS16,2022-03-14,15,2022-03-29,3
PO-2023-4369,VS33,2023-07-10,45,2023-08-21,0
PO-2023-4370,VS20,2021-09-16,21,2021-10-04,0
PO-2023-4371,VS23,2023-04-19,45,2023-05-31,0
PO-2023-4372,VS28,2023-09-25,15,2023-10-31,24
PO-2023-4373,VS26,2023-09-11,21,2023-10-20,21
PO-2023-4374,VS16,2023-04-21,15,2023-05-03,0
PO-2023-4375,VS02,2023-01-06,21,2023-02-01,8
PO-2023-4376,VS30,2021-11-30,45,2022-01-17,6
PO-2023-4377,VS28,2023-06-08,15,2023-06-20,0
PO-2023-4378,VS29,2022-02-06,30,2022-03-21,16
PO-2023-4379,VS12,2021-12-16,15,2022-01-16,19
PO-2023-4380,VS30,2021-01-05,45,2021-03-04,16
PO-2023-4381,VS09,2021-08-09,30,2021-09-15,10
PO-2023-4382,VS28,2021-11-11,15,2021-12-03,10
PO-2023-4383,VS02,2022-09-02,21,2022-09-26,6
PO-2023-4384,VS02,2023-12-29,21,2024-02-08,23
PO-2023-4385,VS08,2022-08-22,21,2022-09-23,14
PO-2023-4386,VS31,2022-11-10,45,2022-12-22,0
PO-2023-4387,VS26,2022-12-26,21,2023-01-16,3
PO-2023-4388,VS08,2021-06-17,21,2021-07-05,0
PO-2023-4389,VS03,2023-01-13,21,2023-01-30,0
PO-2023-4390,VS34,2022-01-09,21,2022-01-27,0
PO-2023-4391,VS04,2023-08-10,21,2023-08-26,0
PO-2023-4392,VS02,2022-02-09,21,2022-02-27,0
PO-2023-4393,VS05,2021-01-31,15,2021-02-12,0
PO-2023-4394,VS11,2022-07-21,30,2022-08-20,3
PO-2023-4395,VS12,2021-11-05,15,2021-11-21,4
PO-2023-4396,VS08,2022-03-11,21,2022-03-27,0
PO-2023-4397,VS32,2021-01-31,45,2021-03-21,7
PO-2023-4398,VS25,2021-12-23,30,2022-01-19,0
PO-2023-4399,VS24,2023-07-17,45,2023-08-28,0
PO-2023-4400,VS02,2022-08-17,21,2022-09-06,2
PO-2023-4401,VS20,2022-07-25,21,2022-08-29,17
PO-2023-4402,VS32,2023-04-19,45,2023-06-25,25
PO-2023-4403,VS24,2022-03-06,45,2022-04-17,0
PO-2023-4404,VS05,2022-11-11,15,2022-11-24,1
PO-2023-4405,VS23,2023-05-11,45,2023-06-22,0
PO-2023-4406,VS13,2023-11-07,30,2023-12-01,0
PO-2023-4407,VS28,2022-12-28,15,2023-01-06,0
PO-2023-4408,VS26,2023-06-12,21,2023-07-01,1
PO-2023-4409,VS31,2023-08-05,45,2023-09-14,0
PO-2023-4410,VS16,2022-08-22,15,2022-09-28,25
PO-2023-4411,VS17,2022-03-27,45,2022-05-03,0
PO-2023-4412,VS03,2022-11-25,21,2022-12-13,0
PO-2023-4413,VS04,2022-10-19,21,2022-11-16,10
PO-2023-4414,VS18,2023-12-29,30,2024-01-25,0
PO-2023-4415,VS30,2021-04-18,45,2021-06-20,21
PO-2023-4416,VS03,2022-02-09,21,2022-02-28,1
PO-2023-4417,VS21,2021-10-21,15,2021-11-20,18
PO-2023-4418,VS16,2021-01-13,15,2021-01-25,0
PO-2023-4419,VS23,2022-11-21,45,2023-01-25,23
PO-2023-4420,VS20,2021-01-13,21,2021-01-29,0
PO-2023-4421,VS20,2021-07-15,21,2021-08-09,7
PO-2023-4422,VS17,2023-08-12,45,2023-09-23,0
PO-2023-4423,VS13,2022-11-12,30,2022-12-31,22
PO-2023-4424,VS10,2021-08-20,30,2021-09-16,0
PO-2023-4425,VS26,2021-12-11,21,2022-01-04,6
PO-2023-4426,VS28,2021-11-05,15,2021-11-22,5
PO-2023-4427,VS04,2021-08-19,21,2021-09-17,11
PO-2023-4428,VS23,2022-12-21,45,2023-02-25,24
PO-2023-4429,VS03,2023-06-06,21,2023-07-10,16
PO-2023-4430,VS20,2023-09-07,21,2023-09-25,0
PO-2023-4431,VS30,2022-03-30,45,2022-05-11,0
PO-2023-4432,VS07,2022-01-20,15,2022-02-06,5
PO-2023-4433,VS07,2023-03-04,15,2023-04-01,16
PO-2023-4434,VS28,2023-02-10,15,2023-02-17,0
PO-2023-4435,VS28,2021-12-25,15,2022-01-10,4
PO-2023-4436,VS26,2023-06-28,21,2023-07-11,0
PO-2023-4437,VS15,2023-05-22,45,2023-07-04,1
PO-2023-4438,VS22,2022-04-30,21,2022-05-17,0
PO-2023-4439,VS22,2022-10-02,21,2022-10-28,8
PO-2023-4440,VS09,2021-10-23,30,2021-11-19,0
PO-2023-4441,VS14,2021-12-24,30,2022-01-28,8
PO-2023-4442,VS03,2023-12-26,21,2024-01-23,10
PO-2023-4443,VS10,2022-08-24,30,2022-10-10,20
PO-2023-4444,VS20,2023-04-04,21,2023-04-29,7
PO-2023-4445,VS16,2021-12-29,15,2022-01-10,0
PO-2023-4446,VS29,2023-02-02,30,2023-03-19,18
PO-2023-4447,VS22,2021-08-17,21,2021-09-04,0
PO-2023-4448,VS13,2022-06-17,30,2022-07-14,0
PO-2023-4449,VS16,2022-09-08,15,2022-09-20,0
PO-2023-4450,VS03,2021-06-26,21,2021-07-28,14
PO-2023-4451,VS07,2021-09-04,15,2021-09-21,5
PO-2023-4452,VS30,2021-08-26,45,2021-10-20,13
PO-2023-4453,VS29,2021-05-15,30,2021-06-27,16
PO-2023-4454,VS06,2021-10-20,30,2021-11-16,0
PO-2023-4455,VS11,2021-11-18,30,2021-12-15,0
PO-2023-4456,VS21,2021-06-07,15,2021-06-30,11
PO-2023-4457,VS08,2023-09-22,21,2023-10-12,2
PO-2023-4458,VS32,2023-07-17,45,2023-08-31,3
PO-2023-4459,VS24,2021-06-18,45,2021-07-30,0
PO-2023-4460,VS12,2021-01-25,15,2021-02-28,22
PO-2023-4461,VS16,2023-12-06,15,2024-01-03,16
PO-2023-4462,VS23,2022-09-30,45,2022-12-04,23
PO-2023-4463,VS26,2023-07-19,21,2023-08-22,16
PO-2023-4464,VS14,2021-01-21,30,2021-03-03,14
PO-2023-4465,VS20,2022-12-17,21,2023-01-08,4
PO-2023-4466,VS33,2023-05-22,45,2023-07-04,1
PO-2023-4467,VS29,2021-10-01,30,2021-11-07,10
PO-2023-4468,VS16,2021-07-28,15,2021-08-15,6
PO-2023-4469,VS11,2022-10-01,30,2022-10-23,0
PO-2023-4470,VS24,2021-12-16,45,2022-01-27,0
PO-2023-4471,VS05,2022-02-11,15,2022-03-09,14
PO-2023-4472,VS15,2023-04-25,45,2023-06-06,0
PO-2023-4473,VS31,2021-06-29,45,2021-08-26,16
PO-2023-4474,VS20,2023-11-15,21,2023-12-03,0
PO-2023-4475,VS23,2021-02-20,45,2021-04-07,4
PO-2023-4476,VS31,2021-04-17,45,2021-06-04,6
PO-2023-4477,VS02,2023-01-21,21,2023-02-10,2
PO-2023-4478,VS30,2022-03-23,45,2022-05-04,0
PO-2023-4479,VS17,2021-06-17,45,2021-08-09,11
PO-2023-4480,VS10,2023-08-29,30,2023-09-25,0
PO-2023-4481,VS30,2022-01-20,45,2022-02-28,0
PO-2023-4482,VS33,2021-08-30,45,2021-10-11,0
PO-2023-4483,VS23,2022-05-11,45,2022-06-22,0
PO-2023-4484,VS29,2023-02-24,30,2023-03-20,0
PO-2023-4485,VS14,2023-10-13,30,2023-11-09,0
PO-2023-4486,VS19,2023-09-09,30,2023-10-06,0
PO-2023-4487,VS25,2022-08-18,30,2022-09-14,0
PO-2023-4488,VS32,2021-12-30,45,2022-02-25,15
PO-2023-4489,VS05,2021-08-18,15,2021-08-30,0
PO-2023-4490,VS07,2021-12-26,15,2022-01-30,23
PO-2023-4491,VS27,2023-03-27,21,2023-04-18,4
PO-2023-4492,VS17,2021-02-28,45,2021-04-09,0
PO-2023-4493,VS33,2023-03-08,45,2023-04-19,0
PO-2023-4494,VS01,2022-04-22,15,2022-05-19,15
PO-2023-4495,VS26,2022-04-15,21,2022-05-15,12
PO-2023-4496,VS10,2022-01-09,30,2022-02-17,12
PO-2023-4497,VS22,2023-02-28,21,2023-03-19,1
PO-2023-4498,VS25,2021-04-16,30,2021-05-09,0
PO-2023-4499,VS09,2021-12-18,30,2022-01-23,9
PO-2023-4500,VS02,2022-02-02,21,2022-02-20,0
PO-2023-4501,VS04,2023-04-04,21,2023-05-10,18
PO-2023-4502,VS17,2023-12-06,45,2024-01-17,0
PO-2023-4503,VS21,2021-04-30,15,2021-05-08,0
PO-2023-4504,VS08,2021-09-15,21,2021-10-05,2
PO-2023-4505,VS23,2023-05-09,45,2023-07-01,11
PO-2023-4506,VS01,2021-07-31,15,2021-08-19,7
PO-2023-4507,VS27,2022-10-07,21,2022-10-29,4
PO-2023-4508,VS30,2021-12-14,45,2022-02-16,22
PO-2023-4509,VS07,2023-05-02,15,2023-05-14,0
PO-2023-4510,VS33,2023-09-30,45,2023-11-26,15
PO-2023-4511,VS04,2023-12-16,21,2024-01-24,21
PO-2023-4512,VS08,2021-04-10,21,2021-04-24,0
PO-2023-4513,VS32,2023-05-26,45,2023-07-02,0
PO-2023-4514,VS25,2021-08-27,30,2021-10-11,18
PO-2023-4515,VS16,2021-09-07,15,2021-09-22,3
PO-2023-4516,VS03,2022-07-06,21,2022-07-24,0
PO-2023-4517,VS31,2022-05-15,45,2022-06-26,0
PO-2023-4518,VS22,2023-11-26,21,2023-12-14,0
PO-2023-4519,VS10,2021-09-14,30,2021-10-11,0
PO-2023-4520,VS10,2021-11-15,30,2021-12-15,3
PO-2023-4521,VS18,2023-06-19,30,2023-08-03,18
PO-2023-4522,VS05,2022-10-26,15,2022-11-07,0
PO-2023-4523,VS12,2021-08-09,15,2021-08-17,0
PO-2023-4524,VS15,2023-03-24,45,2023-05-26,21
PO-2023-4525,VS21,2022-06-03,15,2022-06-17,2
PO-2023-4526,VS16,2021-04-21,15,2021-05-03,0
PO-2023-4527,VS34,2023-04-03,21,2023-04-21,0
PO-2023-4528,VS20,2023-05-31,21,2023-07-09,21
PO-2023-4529,VS18,2021-10-08,30,2021-11-21,17
PO-2023-4530,VS07,2021-12-30,15,2022-01-31,20
PO-2023-4531,VS06,2022-11-08,30,2022-12-05,0
PO-2023-4532,VS31,2022-03-21,45,2022-05-02,0
PO-2023-4533,VS08,2021-10-09,21,2021-10-29,2
PO-2023-4534,VS20,2022-01-08,21,2022-02-09,14
PO-2023-4535,VS07,2022-07-11,15,2022-07-19,0
PO-2023-4536,VS27,2021-05-09,21,2021-05-27,0
PO-2023-4537,VS01,2022-09-27,15,2022-10-09,0
PO-2023-4538,VS19,2022-09-30,30,2022-11-03,7
PO-2023-4539,VS10,2022-07-12,30,2022-08-13,5
PO-2023-4540,VS01,2023-01-27,15,2023-02-11,3
PO-2023-4541,VS33,2021-09-02,45,2021-10-20,6
PO-2023-4542,VS01,2022-07-19,15,2022-07-31,0
PO-2023-4543,VS13,2021-05-17,30,2021-06-13,0
PO-2023-4544,VS20,2021-10-05,21,2021-11-13,21
PO-2023-4545,VS33,2021-04-28,45,2021-06-15,6
PO-2023-4546,VS02,2021-05-28,21,2021-06-15,0
PO-2023-4547,VS12,2022-01-10,15,2022-01-22,0
PO-2023-4548,VS25,2023-02-25,30,2023-04-14,21
PO-2023-4549,VS11,2021-12-24,30,2022-02-11,22
PO-2023-4550,VS06,2022-05-31,30,2022-06-27,0
PO-2023-4551,VS02,2022-01-31,21,2022-02-27,9
PO-2023-4552,VS19,2021-11-04,30,2021-12-20,19
PO-2023-4553,VS18,2022-01-23,30,2022-02-25,6
PO-2023-4554,VS15,2023-11-29,45,2024-01-10,0
PO-2023-4555,VS25,2023-12-18,30,2024-01-20,6
PO-2023-4556,VS28,2023-11-09,15,2023-12-04,13
PO-2023-4557,VS25,2021-12-31,30,2022-01-26,0
PO-2023-4558,VS14,2022-07-08,30,2022-08-19,15
PO-2023-4559,VS34,2021-12-04,21,2021-12-18,0
PO-2023-4560,VS16,2021-01-20,15,2021-02-15,14
PO-2023-4561,VS21,2022-08-07,15,2022-09-05,17
PO-2023-4562,VS22,2023-04-13,21,2023-05-10,9
PO-2023-4563,VS13,2023-12-11,30,2024-01-07,0
PO-2023-4564,VS18,2022-12-01,30,2022-12-28,0
PO-2023-4565,VS19,2022-07-20,30,2022-08-19,3
PO-2023-4566,VS29,2023-06-03,30,2023-07-02,2
PO-2023-4567,VS07,2023-04-20,15,2023-05-02,0
PO-2023-4568,VS04,2023-06-10,21,2023-07-02,4
PO-2023-4569,VS02,2021-06-18,21,2021-07-06,0
PO-2023-4570,VS07,2023-07-10,15,2023-07-22,0
PO-2023-4571,VS21,2023-06-08,15,2023-06-17,0
PO-2023-4572,VS28,2023-11-04,15,2023-11-24,8
PO-2023-4573,VS17,2022-08-26,45,2022-10-11,4
PO-2023-4574,VS34,2023-06-13,21,2023-07-16,15
PO-2023-4575,VS02,2022-10-29,21,2022-11-16,0
PO-2023-4576,VS32,2022-04-18,45,2022-06-23,24
PO-2023-4577,VS12,2022-06-29,15,2022-07-11,0
PO-2023-4578,VS22,2021-12-13,21,2022-01-08,8
PO-2023-4579,VS04,2022-11-11,21,2022-11-29,0
PO-2023-4580,VS12,2023-05-30,15,2023-06-23,12
PO-2023-4581,VS27,2021-05-30,21,2021-06-30,13
PO-2023-4582,VS04,2023-04-17,21,2023-05-05,0
PO-2023-4583,VS06,2021-02-11,30,2021-03-10,0
PO-2023-4584,VS25,2023-06-22,30,2023-07-19,0
PO-2023-4585,VS01,2022-03-06,15,2022-03-27,9
PO-2023-4586,VS32,2021-11-01,45,2021-12-27,14
PO-2023-4587,VS14,2021-04-13,30,2021-05-10,0
PO-2023-4588,VS14,2023-05-19,30,2023-06-20,5
PO-2023-4589,VS26,2022-06-16,21,2022-07-08,4
PO-2023-4590,VS15,2022-05-19,45,2022-07-23,23
PO-2023-4591,VS15,2022-02-09,45,2022-03-23,0
PO-2023-4592,VS29,2021-04-11,30,2021-05-08,0
PO-2023-4593,VS23,2022-07-31,45,2022-09-11,0
PO-2023-4594,VS09,2023-04-30,30,2023-06-18,22
PO-2023-4595,VS03,2022-10-07,21,2022-10-25,0
PO-2023-4596,VS32,2023-10-01,45,2023-11-26,14
PO-2023-4597,VS19,2022-07-16,30,2022-08-18,6
PO-2023-4598,VS09,2022-11-19,30,2022-12-21,5
PO-2023-4599,VS02,2022-06-07,21,2022-06-25,0
PO-2023-4600,VS19,2023-09-04,30,2023-10-20,19
PO-2023-4601,VS30,2023-05-16,45,2023-07-13,16
PO-2023-4602,VS20,2022-02-17,21,2022-03-23,16
PO-2023-4603,VS14,2022-03-05,30,2022-04-09,8
PO-2023-4604,VS18,2021-04-09,30,2021-05-06,0
PO-2023-4605,VS10,2023-11-06,30,2023-12-03,0
PO-2023-4606,VS34,2022-05-19,21,2022-06-14,8
PO-2023-4607,VS12,2022-12-05,15,2022-12-26,9
PO-2023-4608,VS03,2023-06-03,21,2023-06-21,0
PO-2023-4609,VS06,2021-03-04,30,2021-03-31,0
PO-2023-4610,VS27,2023-01-14,21,2023-02-01,0
PO-2023-4611,VS26,2023-10-28,21,2023-11-15,0
PO-2023-4612,VS33,2022-10-17,45,2022-11-30,2
PO-2023-4613,VS28,2023-04-06,15,2023-04-18,0
PO-2023-4614,VS06,2023-05-24,30,2023-07-07,17
PO-2023-4615,VS01,2023-09-28,15,2023-10-20,10
PO-2023-4616,VS25,2023-04-02,30,2023-04-30,1
